"metric","deployer_count","total_profit_sol","avg_profit_per_deployer","median_profit_per_deployer","total_tokens_created","total_profitable_tokens","profitable_token_rate"
"PER_DEPLOYER",,21.862553202,,,32,32,"100.0"
"PER_DEPLOYER",,21.861617459999998,,,12,28,"233.3"
"PER_DEPLOYER",,21.861157591,,,14,13,"92.9"
"PER_DEPLOYER",,21.859961186,,,15,15,"100.0"
"PER_DEPLOYER",,21.858134573999997,,,26,25,"96.2"
"PER_DEPLOYER",,21.857478517,,,14,14,"100.0"
"PER_DEPLOYER",,21.857065820999996,,,15,29,"193.3"
"PER_DEPLOYER",,21.856556828,,,9,15,"166.7"
"PER_DEPLOYER",,21.856531532999995,,,18,18,"100.0"
"PER_DEPLOYER",,21.856447603000003,,,12,12,"100.0"
"PER_DEPLOYER",,21.854554065,,,17,18,"105.9"
"PER_DEPLOYER",,21.85420887,,,6,6,"100.0"
"PER_DEPLOYER",,21.850774981,,,12,12,"100.0"
"PER_DEPLOYER",,21.850041017,,,17,23,"135.3"
"PER_DEPLOYER",,21.849903084,,,28,5,"17.9"
"PER_DEPLOYER",,21.849316852999998,,,25,25,"100.0"
"PER_DEPLOYER",,21.84842861,,,15,20,"133.3"
"PER_DEPLOYER",,21.847948904999996,,,31,31,"100.0"
"PER_DEPLOYER",,21.847049282,,,98,79,"80.6"
"PER_DEPLOYER",,21.846716895,,,5,5,"100.0"
"PER_DEPLOYER",,21.846527344000002,,,14,14,"100.0"
"PER_DEPLOYER",,21.846063435000005,,,15,16,"106.7"
"PER_DEPLOYER",,21.844787032000003,,,10,9,"90.0"
"PER_DEPLOYER",,21.844082022,,,20,20,"100.0"
"PER_DEPLOYER",,21.842424547,,,32,29,"90.6"
"PER_DEPLOYER",,21.842406129999997,,,6,6,"100.0"
"PER_DEPLOYER",,21.840219403000003,,,25,25,"100.0"
"PER_DEPLOYER",,21.840116777,,,16,15,"93.8"
"PER_DEPLOYER",,21.84008922,,,14,14,"100.0"
"PER_DEPLOYER",,21.839016387,,,15,15,"100.0"
"PER_DEPLOYER",,21.836769498,,,27,27,"100.0"
"PER_DEPLOYER",,21.834090647000004,,,14,26,"185.7"
"PER_DEPLOYER",,21.833337565,,,11,8,"72.7"
"PER_DEPLOYER",,21.831713311,,,8,7,"87.5"
"PER_DEPLOYER",,21.831202236000003,,,17,18,"105.9"
"PER_DEPLOYER",,21.831178857000005,,,15,15,"100.0"
"PER_DEPLOYER",,21.830773418,,,6,16,"266.7"
"PER_DEPLOYER",,21.830599144,,,24,24,"100.0"
"PER_DEPLOYER",,21.830595075,,,9,5,"55.6"
"PER_DEPLOYER",,21.830171012,,,23,28,"121.7"
"PER_DEPLOYER",,21.829792316000002,,,15,19,"126.7"
"PER_DEPLOYER",,21.829738207,,,10,10,"100.0"
"PER_DEPLOYER",,21.829611629000002,,,19,24,"126.3"
"PER_DEPLOYER",,21.828005062000003,,,16,16,"100.0"
"PER_DEPLOYER",,21.827832911999998,,,7,7,"100.0"
"PER_DEPLOYER",,21.827798823000006,,,18,18,"100.0"
"PER_DEPLOYER",,21.827792969,,,16,8,"50.0"
"PER_DEPLOYER",,21.826142801,,,20,20,"100.0"
"PER_DEPLOYER",,21.824590007,,,9,9,"100.0"
"PER_DEPLOYER",,21.824205511000002,,,14,13,"92.9"
"PER_DEPLOYER",,21.822963745,,,15,18,"120.0"
"PER_DEPLOYER",,21.822571724,,,26,29,"111.5"
"PER_DEPLOYER",,21.822556387,,,10,10,"100.0"
"PER_DEPLOYER",,21.820428083,,,36,31,"86.1"
"PER_DEPLOYER",,21.819508887999998,,,27,24,"88.9"
"PER_DEPLOYER",,21.819415563,,,14,14,"100.0"
"PER_DEPLOYER",,21.817410977,,,9,9,"100.0"
"PER_DEPLOYER",,21.817080599,,,7,7,"100.0"
"PER_DEPLOYER",,21.81674503,,,7,7,"100.0"
"PER_DEPLOYER",,21.816057394,,,8,8,"100.0"
"PER_DEPLOYER",,21.813517496,,,6,6,"100.0"
"PER_DEPLOYER",,21.812363806,,,13,31,"238.5"
"PER_DEPLOYER",,21.810653432000002,,,10,9,"90.0"
"PER_DEPLOYER",,21.810134407999996,,,10,10,"100.0"
"PER_DEPLOYER",,21.809951101000003,,,11,11,"100.0"
"PER_DEPLOYER",,21.809205221,,,12,14,"116.7"
"PER_DEPLOYER",,21.807452186,,,9,9,"100.0"
"PER_DEPLOYER",,21.80518701,,,20,23,"115.0"
"PER_DEPLOYER",,21.803255269,,,10,11,"110.0"
"PER_DEPLOYER",,21.802396167999998,,,14,15,"107.1"
"PER_DEPLOYER",,21.802071721999997,,,7,7,"100.0"
"PER_DEPLOYER",,21.801562863,,,13,14,"107.7"
"PER_DEPLOYER",,21.801143872000004,,,18,20,"111.1"
"PER_DEPLOYER",,21.799059671,,,11,11,"100.0"
"PER_DEPLOYER",,21.798450195000008,,,21,22,"104.8"
"PER_DEPLOYER",,21.797862177000003,,,21,21,"100.0"
"PER_DEPLOYER",,21.797162902,,,9,9,"100.0"
"PER_DEPLOYER",,21.797048079,,,17,17,"100.0"
"PER_DEPLOYER",,21.796466552,,,19,18,"94.7"
"PER_DEPLOYER",,21.794426216999994,,,13,12,"92.3"
"PER_DEPLOYER",,21.793450742000005,,,8,8,"100.0"
"PER_DEPLOYER",,21.79341129,,,15,27,"180.0"
"PER_DEPLOYER",,21.792700832000005,,,15,16,"106.7"
"PER_DEPLOYER",,21.790468571999998,,,13,13,"100.0"
"PER_DEPLOYER",,21.790138478000003,,,11,11,"100.0"
"PER_DEPLOYER",,21.790040376,,,9,9,"100.0"
"PER_DEPLOYER",,21.7899231,,,6,6,"100.0"
"PER_DEPLOYER",,21.78973333,,,43,37,"86.0"
"PER_DEPLOYER",,21.788070638000004,,,21,22,"104.8"
"PER_DEPLOYER",,21.785845337999998,,,10,10,"100.0"
"PER_DEPLOYER",,21.785474557,,,10,9,"90.0"
"PER_DEPLOYER",,21.784571474,,,5,5,"100.0"
"PER_DEPLOYER",,21.784182399000002,,,17,18,"105.9"
"PER_DEPLOYER",,21.782992568,,,8,8,"100.0"
"PER_DEPLOYER",,21.78267713,,,25,25,"100.0"
"PER_DEPLOYER",,21.780875087,,,27,27,"100.0"
"PER_DEPLOYER",,21.78085855,,,39,19,"48.7"
"PER_DEPLOYER",,21.777874266,,,12,12,"100.0"
"PER_DEPLOYER",,21.777375157,,,13,13,"100.0"
"PER_DEPLOYER",,21.777251757000002,,,16,16,"100.0"
"PER_DEPLOYER",,21.777033623,,,13,14,"107.7"
"PER_DEPLOYER",,21.772475536,,,5,4,"80.0"
"PER_DEPLOYER",,21.772140901,,,34,26,"76.5"
"PER_DEPLOYER",,21.768156591999997,,,20,21,"105.0"
"PER_DEPLOYER",,21.768145309999998,,,14,13,"92.9"
"PER_DEPLOYER",,21.767072263,,,6,6,"100.0"
"PER_DEPLOYER",,21.76669196,,,5,6,"120.0"
"PER_DEPLOYER",,21.766478033,,,18,17,"94.4"
"PER_DEPLOYER",,21.766108715999998,,,14,14,"100.0"
"PER_DEPLOYER",,21.765667633,,,11,11,"100.0"
"PER_DEPLOYER",,21.765394886,,,9,9,"100.0"
"PER_DEPLOYER",,21.764965362999998,,,14,14,"100.0"
"PER_DEPLOYER",,21.76390241,,,31,35,"112.9"
"PER_DEPLOYER",,21.762685037999997,,,14,27,"192.9"
"PER_DEPLOYER",,21.760499021,,,11,10,"90.9"
"PER_DEPLOYER",,21.760088593,,,19,19,"100.0"
"PER_DEPLOYER",,21.759840501,,,9,11,"122.2"
"PER_DEPLOYER",,21.758171631,,,16,14,"87.5"
"PER_DEPLOYER",,21.756098216,,,18,17,"94.4"
"PER_DEPLOYER",,21.755884539000004,,,13,15,"115.4"
"PER_DEPLOYER",,21.755281626,,,10,9,"90.0"
"PER_DEPLOYER",,21.755277411999998,,,12,8,"66.7"
"PER_DEPLOYER",,21.755050425,,,40,39,"97.5"
"PER_DEPLOYER",,21.752766029,,,15,16,"106.7"
"PER_DEPLOYER",,21.752549046,,,11,11,"100.0"
"PER_DEPLOYER",,21.751798443000006,,,11,17,"154.5"
"PER_DEPLOYER",,21.750987397000003,,,6,6,"100.0"
"PER_DEPLOYER",,21.750567646,,,18,18,"100.0"
"PER_DEPLOYER",,21.748375185,,,12,12,"100.0"
"PER_DEPLOYER",,21.748264157999998,,,10,13,"130.0"
"PER_DEPLOYER",,21.748167589999998,,,14,14,"100.0"
"PER_DEPLOYER",,21.747553167,,,29,29,"100.0"
"PER_DEPLOYER",,21.745759436,,,28,28,"100.0"
"PER_DEPLOYER",,21.744340272,,,10,10,"100.0"
"PER_DEPLOYER",,21.744303136,,,21,21,"100.0"
"PER_DEPLOYER",,21.743838022,,,114,50,"43.9"
"PER_DEPLOYER",,21.741902056,,,23,23,"100.0"
"PER_DEPLOYER",,21.740413336000003,,,7,7,"100.0"
"PER_DEPLOYER",,21.740306074000003,,,11,11,"100.0"
"PER_DEPLOYER",,21.739127132,,,34,24,"70.6"
"PER_DEPLOYER",,21.738801032,,,41,44,"107.3"
"PER_DEPLOYER",,21.738436329000002,,,13,14,"107.7"
"PER_DEPLOYER",,21.738010968,,,13,17,"130.8"
"PER_DEPLOYER",,21.734209256,,,15,15,"100.0"
"PER_DEPLOYER",,21.732713494000002,,,14,14,"100.0"
"PER_DEPLOYER",,21.732003712999997,,,27,26,"96.3"
"PER_DEPLOYER",,21.729151692000002,,,5,5,"100.0"
"PER_DEPLOYER",,21.728699588,,,10,11,"110.0"
"PER_DEPLOYER",,21.727882172999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.727596430000002,,,11,11,"100.0"
"PER_DEPLOYER",,21.726907486,,,39,39,"100.0"
"PER_DEPLOYER",,21.726696073,,,5,6,"120.0"
"PER_DEPLOYER",,21.726440209000003,,,5,6,"120.0"
"PER_DEPLOYER",,21.724086064999998,,,13,11,"84.6"
"PER_DEPLOYER",,21.723695688,,,23,23,"100.0"
"PER_DEPLOYER",,21.723300748999996,,,5,8,"160.0"
"PER_DEPLOYER",,21.723247389,,,11,11,"100.0"
"PER_DEPLOYER",,21.722445861000004,,,23,23,"100.0"
"PER_DEPLOYER",,21.722182544,,,24,25,"104.2"
"PER_DEPLOYER",,21.721755993,,,12,12,"100.0"
"PER_DEPLOYER",,21.721670184000004,,,13,16,"123.1"
"PER_DEPLOYER",,21.721049619,,,27,36,"133.3"
"PER_DEPLOYER",,21.720132522,,,20,22,"110.0"
"PER_DEPLOYER",,21.719515084999998,,,7,8,"114.3"
"PER_DEPLOYER",,21.719166204,,,10,10,"100.0"
"PER_DEPLOYER",,21.718848757000004,,,33,28,"84.8"
"PER_DEPLOYER",,21.718476678000002,,,13,13,"100.0"
"PER_DEPLOYER",,21.717399052,,,19,19,"100.0"
"PER_DEPLOYER",,21.716955381,,,8,10,"125.0"
"PER_DEPLOYER",,21.716543151,,,9,9,"100.0"
"PER_DEPLOYER",,21.715326478999998,,,123,95,"77.2"
"PER_DEPLOYER",,21.715279917,,,12,13,"108.3"
"PER_DEPLOYER",,21.714937680000002,,,11,11,"100.0"
"PER_DEPLOYER",,21.713742726999996,,,6,21,"350.0"
"PER_DEPLOYER",,21.711940934,,,19,20,"105.3"
"PER_DEPLOYER",,21.711492633,,,22,24,"109.1"
"PER_DEPLOYER",,21.711110955000002,,,7,14,"200.0"
"PER_DEPLOYER",,21.710042963,,,17,19,"111.8"
"PER_DEPLOYER",,21.708983049000004,,,57,42,"73.7"
"PER_DEPLOYER",,21.708931803,,,18,19,"105.6"
"PER_DEPLOYER",,21.708315033999998,,,20,20,"100.0"
"PER_DEPLOYER",,21.705991055,,,21,23,"109.5"
"PER_DEPLOYER",,21.70558117,,,21,23,"109.5"
"PER_DEPLOYER",,21.703866412,,,33,33,"100.0"
"PER_DEPLOYER",,21.703298121999996,,,19,22,"115.8"
"PER_DEPLOYER",,21.702370940999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.701036579000004,,,37,31,"83.8"
"PER_DEPLOYER",,21.700923851,,,18,7,"38.9"
"PER_DEPLOYER",,21.698794746,,,21,21,"100.0"
"PER_DEPLOYER",,21.696340019999997,,,14,14,"100.0"
"PER_DEPLOYER",,21.696228299999994,,,8,16,"200.0"
"PER_DEPLOYER",,21.696114574,,,20,20,"100.0"
"PER_DEPLOYER",,21.695738884,,,36,36,"100.0"
"PER_DEPLOYER",,21.695070251,,,12,14,"116.7"
"PER_DEPLOYER",,21.694730663999998,,,17,19,"111.8"
"PER_DEPLOYER",,21.694231121999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.694018775,,,11,11,"100.0"
"PER_DEPLOYER",,21.693800445999997,,,6,5,"83.3"
"PER_DEPLOYER",,21.693270636999998,,,5,4,"80.0"
"PER_DEPLOYER",,21.693248174,,,13,16,"123.1"
"PER_DEPLOYER",,21.691878144999997,,,13,35,"269.2"
"PER_DEPLOYER",,21.68923001,,,12,15,"125.0"
"PER_DEPLOYER",,21.687153728,,,5,4,"80.0"
"PER_DEPLOYER",,21.686858305999998,,,8,8,"100.0"
"PER_DEPLOYER",,21.684310585,,,11,10,"90.9"
"PER_DEPLOYER",,21.684075397,,,18,18,"100.0"
"PER_DEPLOYER",,21.682965349,,,14,14,"100.0"
"PER_DEPLOYER",,21.682729761999994,,,17,17,"100.0"
"PER_DEPLOYER",,21.681213211,,,16,16,"100.0"
"PER_DEPLOYER",,21.679120364000003,,,17,18,"105.9"
"PER_DEPLOYER",,21.678786972,,,5,5,"100.0"
"PER_DEPLOYER",,21.67852616,,,11,11,"100.0"
"PER_DEPLOYER",,21.677980346,,,18,19,"105.6"
"PER_DEPLOYER",,21.677050318,,,14,14,"100.0"
"PER_DEPLOYER",,21.677015449,,,17,17,"100.0"
"PER_DEPLOYER",,21.676889987000003,,,6,3,"50.0"
"PER_DEPLOYER",,21.676177494999997,,,19,9,"47.4"
"PER_DEPLOYER",,21.675424542000002,,,26,26,"100.0"
"PER_DEPLOYER",,21.673924816,,,14,14,"100.0"
"PER_DEPLOYER",,21.673116541000002,,,63,6,"9.5"
"PER_DEPLOYER",,21.672069435999997,,,27,25,"92.6"
"PER_DEPLOYER",,21.671691221,,,9,9,"100.0"
"PER_DEPLOYER",,21.671295388999997,,,10,10,"100.0"
"PER_DEPLOYER",,21.671101354000005,,,30,26,"86.7"
"PER_DEPLOYER",,21.670541246,,,9,9,"100.0"
"PER_DEPLOYER",,21.669954425,,,12,12,"100.0"
"PER_DEPLOYER",,21.669484041000004,,,142,8,"5.6"
"PER_DEPLOYER",,21.667995051000002,,,10,10,"100.0"
"PER_DEPLOYER",,21.666392717999997,,,10,10,"100.0"
"PER_DEPLOYER",,21.663940126999996,,,17,24,"141.2"
"PER_DEPLOYER",,21.663554024,,,18,18,"100.0"
"PER_DEPLOYER",,21.66180965,,,11,11,"100.0"
"PER_DEPLOYER",,21.661415832000003,,,11,11,"100.0"
"PER_DEPLOYER",,21.659188571,,,14,14,"100.0"
"PER_DEPLOYER",,21.658245792000006,,,25,26,"104.0"
"PER_DEPLOYER",,21.657378005,,,24,24,"100.0"
"PER_DEPLOYER",,21.657271549,,,8,7,"87.5"
"PER_DEPLOYER",,21.657051132,,,6,6,"100.0"
"PER_DEPLOYER",,21.655073423999998,,,5,4,"80.0"
"PER_DEPLOYER",,21.653347004999993,,,15,15,"100.0"
"PER_DEPLOYER",,21.652360954,,,5,6,"120.0"
"PER_DEPLOYER",,21.652067954000003,,,9,9,"100.0"
"PER_DEPLOYER",,21.651785706,,,18,28,"155.6"
"PER_DEPLOYER",,21.651745597999998,,,32,19,"59.4"
"PER_DEPLOYER",,21.650073408,,,10,10,"100.0"
"PER_DEPLOYER",,21.650012173,,,11,11,"100.0"
"PER_DEPLOYER",,21.649692647,,,14,13,"92.9"
"PER_DEPLOYER",,21.648615384,,,8,8,"100.0"
"PER_DEPLOYER",,21.648110729,,,10,27,"270.0"
"PER_DEPLOYER",,21.647805716,,,5,5,"100.0"
"PER_DEPLOYER",,21.647779292,,,18,16,"88.9"
"PER_DEPLOYER",,21.646317175,,,18,18,"100.0"
"PER_DEPLOYER",,21.646098594,,,5,5,"100.0"
"PER_DEPLOYER",,21.645877005000003,,,21,21,"100.0"
"PER_DEPLOYER",,21.644880767,,,26,24,"92.3"
"PER_DEPLOYER",,21.644574565,,,11,13,"118.2"
"PER_DEPLOYER",,21.64415806,,,15,14,"93.3"
"PER_DEPLOYER",,21.643911902,,,27,27,"100.0"
"PER_DEPLOYER",,21.642145681000002,,,24,8,"33.3"
"PER_DEPLOYER",,21.639982563999997,,,21,21,"100.0"
"PER_DEPLOYER",,21.639963314,,,15,15,"100.0"
"PER_DEPLOYER",,21.639767786,,,11,11,"100.0"
"PER_DEPLOYER",,21.638740125,,,12,12,"100.0"
"PER_DEPLOYER",,21.637571283,,,19,20,"105.3"
"PER_DEPLOYER",,21.637174083,,,7,7,"100.0"
"PER_DEPLOYER",,21.636151877,,,18,22,"122.2"
"PER_DEPLOYER",,21.635929023000003,,,14,14,"100.0"
"PER_DEPLOYER",,21.635125883,,,7,10,"142.9"
"PER_DEPLOYER",,21.634770833,,,7,7,"100.0"
"PER_DEPLOYER",,21.634079806,,,13,26,"200.0"
"PER_DEPLOYER",,21.633567730000003,,,5,7,"140.0"
"PER_DEPLOYER",,21.632120502,,,11,11,"100.0"
"PER_DEPLOYER",,21.629796506,,,16,17,"106.3"
"PER_DEPLOYER",,21.629547061,,,24,26,"108.3"
"PER_DEPLOYER",,21.629356716000004,,,14,20,"142.9"
"PER_DEPLOYER",,21.629327547,,,9,9,"100.0"
"PER_DEPLOYER",,21.629234678999996,,,11,11,"100.0"
"PER_DEPLOYER",,21.628642313,,,11,12,"109.1"
"PER_DEPLOYER",,21.625180631,,,15,15,"100.0"
"PER_DEPLOYER",,21.624247347,,,19,18,"94.7"
"PER_DEPLOYER",,21.623458561,,,7,7,"100.0"
"PER_DEPLOYER",,21.623173421,,,32,29,"90.6"
"PER_DEPLOYER",,21.622862954,,,6,6,"100.0"
"PER_DEPLOYER",,21.622208437,,,6,4,"66.7"
"PER_DEPLOYER",,21.6220457,,,16,16,"100.0"
"PER_DEPLOYER",,21.61987906,,,5,5,"100.0"
"PER_DEPLOYER",,21.619584791,,,14,15,"107.1"
"PER_DEPLOYER",,21.619281068,,,70,48,"68.6"
"PER_DEPLOYER",,21.618351559,,,8,8,"100.0"
"PER_DEPLOYER",,21.614327216,,,5,5,"100.0"
"PER_DEPLOYER",,21.613589657,,,31,29,"93.5"
"PER_DEPLOYER",,21.611106234,,,18,26,"144.4"
"PER_DEPLOYER",,21.605939742000004,,,32,32,"100.0"
"PER_DEPLOYER",,21.605546588,,,16,16,"100.0"
"PER_DEPLOYER",,21.604184764,,,5,5,"100.0"
"PER_DEPLOYER",,21.602714237,,,17,17,"100.0"
"PER_DEPLOYER",,21.602627342999998,,,8,8,"100.0"
"PER_DEPLOYER",,21.602568770999998,,,30,20,"66.7"
"PER_DEPLOYER",,21.602458086,,,23,23,"100.0"
"PER_DEPLOYER",,21.601182360000003,,,15,11,"73.3"
"PER_DEPLOYER",,21.599538958,,,17,18,"105.9"
"PER_DEPLOYER",,21.598745976,,,16,16,"100.0"
"PER_DEPLOYER",,21.59766549,,,46,48,"104.3"
"PER_DEPLOYER",,21.594870602,,,17,18,"105.9"
"PER_DEPLOYER",,21.592838633,,,16,16,"100.0"
"PER_DEPLOYER",,21.592750578000004,,,6,5,"83.3"
"PER_DEPLOYER",,21.592660167000002,,,43,44,"102.3"
"PER_DEPLOYER",,21.592421933999997,,,5,4,"80.0"
"PER_DEPLOYER",,21.591741161999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.589838482,,,24,23,"95.8"
"PER_DEPLOYER",,21.588155154,,,11,11,"100.0"
"PER_DEPLOYER",,21.588029491,,,15,21,"140.0"
"PER_DEPLOYER",,21.587887458,,,10,11,"110.0"
"PER_DEPLOYER",,21.587806037,,,9,12,"133.3"
"PER_DEPLOYER",,21.584741439,,,10,11,"110.0"
"PER_DEPLOYER",,21.584345825,,,8,8,"100.0"
"PER_DEPLOYER",,21.584180826,,,11,11,"100.0"
"PER_DEPLOYER",,21.583710409999995,,,37,37,"100.0"
"PER_DEPLOYER",,21.583507001999997,,,14,14,"100.0"
"PER_DEPLOYER",,21.582217832,,,14,14,"100.0"
"PER_DEPLOYER",,21.580820168,,,20,18,"90.0"
"PER_DEPLOYER",,21.580024107,,,5,9,"180.0"
"PER_DEPLOYER",,21.579939043,,,11,11,"100.0"
"PER_DEPLOYER",,21.579863906000003,,,19,20,"105.3"
"PER_DEPLOYER",,21.579656989,,,8,8,"100.0"
"PER_DEPLOYER",,21.578269500999994,,,34,28,"82.4"
"PER_DEPLOYER",,21.577224647,,,14,14,"100.0"
"PER_DEPLOYER",,21.576646458000003,,,16,16,"100.0"
"PER_DEPLOYER",,21.575727050999998,,,17,11,"64.7"
"PER_DEPLOYER",,21.575464089,,,8,8,"100.0"
"PER_DEPLOYER",,21.574730273,,,11,11,"100.0"
"PER_DEPLOYER",,21.573949402999997,,,18,20,"111.1"
"PER_DEPLOYER",,21.573317732999996,,,10,10,"100.0"
"PER_DEPLOYER",,21.572829461999998,,,37,38,"102.7"
"PER_DEPLOYER",,21.570002175,,,10,12,"120.0"
"PER_DEPLOYER",,21.567472029,,,11,11,"100.0"
"PER_DEPLOYER",,21.567228303,,,9,10,"111.1"
"PER_DEPLOYER",,21.566688174,,,11,11,"100.0"
"PER_DEPLOYER",,21.565751493999997,,,9,9,"100.0"
"PER_DEPLOYER",,21.565627992,,,13,13,"100.0"
"PER_DEPLOYER",,21.563484718999998,,,18,20,"111.1"
"PER_DEPLOYER",,21.561993849,,,22,22,"100.0"
"PER_DEPLOYER",,21.560610705000002,,,19,19,"100.0"
"PER_DEPLOYER",,21.559801894000003,,,20,21,"105.0"
"PER_DEPLOYER",,21.559489823,,,18,18,"100.0"
"PER_DEPLOYER",,21.557718443000002,,,11,11,"100.0"
"PER_DEPLOYER",,21.55736408,,,25,24,"96.0"
"PER_DEPLOYER",,21.556972045000002,,,8,8,"100.0"
"PER_DEPLOYER",,21.556051413000002,,,16,16,"100.0"
"PER_DEPLOYER",,21.555318919999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.553748484,,,11,11,"100.0"
"PER_DEPLOYER",,21.551820984,,,7,6,"85.7"
"PER_DEPLOYER",,21.550779178000003,,,54,17,"31.5"
"PER_DEPLOYER",,21.550600855,,,5,5,"100.0"
"PER_DEPLOYER",,21.549954057,,,8,4,"50.0"
"PER_DEPLOYER",,21.548609968,,,10,10,"100.0"
"PER_DEPLOYER",,21.546901489,,,5,6,"120.0"
"PER_DEPLOYER",,21.546798787,,,11,11,"100.0"
"PER_DEPLOYER",,21.546134388,,,26,26,"100.0"
"PER_DEPLOYER",,21.546098484999998,,,5,5,"100.0"
"PER_DEPLOYER",,21.545817805999995,,,20,20,"100.0"
"PER_DEPLOYER",,21.545637193,,,17,17,"100.0"
"PER_DEPLOYER",,21.545140457,,,13,13,"100.0"
"PER_DEPLOYER",,21.543903880000002,,,8,7,"87.5"
"PER_DEPLOYER",,21.542938627,,,17,17,"100.0"
"PER_DEPLOYER",,21.541735905,,,6,6,"100.0"
"PER_DEPLOYER",,21.541220879,,,15,13,"86.7"
"PER_DEPLOYER",,21.540774943,,,24,24,"100.0"
"PER_DEPLOYER",,21.539595129000002,,,11,11,"100.0"
"PER_DEPLOYER",,21.539229389,,,15,14,"93.3"
"PER_DEPLOYER",,21.537644903,,,22,29,"131.8"
"PER_DEPLOYER",,21.537523341000004,,,31,33,"106.5"
"PER_DEPLOYER",,21.534716952,,,8,7,"87.5"
"PER_DEPLOYER",,21.533229163,,,18,18,"100.0"
"PER_DEPLOYER",,21.532799863,,,12,12,"100.0"
"PER_DEPLOYER",,21.532103039,,,11,11,"100.0"
"PER_DEPLOYER",,21.528801096,,,5,5,"100.0"
"PER_DEPLOYER",,21.527735329000002,,,37,24,"64.9"
"PER_DEPLOYER",,21.527115789,,,15,19,"126.7"
"PER_DEPLOYER",,21.525643391000003,,,6,7,"116.7"
"PER_DEPLOYER",,21.525583636,,,19,22,"115.8"
"PER_DEPLOYER",,21.524593576,,,21,35,"166.7"
"PER_DEPLOYER",,21.524346151,,,14,14,"100.0"
"PER_DEPLOYER",,21.523532386,,,23,20,"87.0"
"PER_DEPLOYER",,21.523489056000003,,,8,8,"100.0"
"PER_DEPLOYER",,21.522457445,,,11,11,"100.0"
"PER_DEPLOYER",,21.52171177,,,7,7,"100.0"
"PER_DEPLOYER",,21.517657102,,,11,11,"100.0"
"PER_DEPLOYER",,21.516905641999998,,,20,20,"100.0"
"PER_DEPLOYER",,21.515681827999998,,,6,6,"100.0"
"PER_DEPLOYER",,21.514668111000002,,,11,11,"100.0"
"PER_DEPLOYER",,21.513368671,,,5,5,"100.0"
"PER_DEPLOYER",,21.510840589999997,,,14,14,"100.0"
"PER_DEPLOYER",,21.510144193999995,,,27,27,"100.0"
"PER_DEPLOYER",,21.509574974000003,,,16,16,"100.0"
"PER_DEPLOYER",,21.507820422,,,19,20,"105.3"
"PER_DEPLOYER",,21.506924206,,,21,21,"100.0"
"PER_DEPLOYER",,21.505725657,,,8,8,"100.0"
"PER_DEPLOYER",,21.505594458999997,,,36,36,"100.0"
"PER_DEPLOYER",,21.504144655,,,23,23,"100.0"
"PER_DEPLOYER",,21.503650926,,,43,32,"74.4"
"PER_DEPLOYER",,21.502959508,,,14,13,"92.9"
"PER_DEPLOYER",,21.499900867999997,,,9,8,"88.9"
"PER_DEPLOYER",,21.499541306,,,54,55,"101.9"
"PER_DEPLOYER",,21.498643156,,,7,7,"100.0"
"PER_DEPLOYER",,21.498493532,,,8,8,"100.0"
"PER_DEPLOYER",,21.498428314999998,,,11,16,"145.5"
"PER_DEPLOYER",,21.49614071,,,11,11,"100.0"
"PER_DEPLOYER",,21.495741167000002,,,16,16,"100.0"
"PER_DEPLOYER",,21.493389323,,,21,21,"100.0"
"PER_DEPLOYER",,21.492174014,,,11,11,"100.0"
"PER_DEPLOYER",,21.491878141,,,30,32,"106.7"
"PER_DEPLOYER",,21.49181604,,,9,9,"100.0"
"PER_DEPLOYER",,21.491010802999998,,,7,7,"100.0"
"PER_DEPLOYER",,21.490952150999995,,,23,23,"100.0"
"PER_DEPLOYER",,21.487928807000003,,,7,8,"114.3"
"PER_DEPLOYER",,21.487378094,,,11,13,"118.2"
"PER_DEPLOYER",,21.486842239,,,22,24,"109.1"
"PER_DEPLOYER",,21.485657093999997,,,27,27,"100.0"
"PER_DEPLOYER",,21.485220900999998,,,12,11,"91.7"
"PER_DEPLOYER",,21.484487367,,,11,11,"100.0"
"PER_DEPLOYER",,21.484149053,,,10,10,"100.0"
"PER_DEPLOYER",,21.483875771,,,14,14,"100.0"
"PER_DEPLOYER",,21.483682848,,,7,6,"85.7"
"PER_DEPLOYER",,21.483189709,,,5,7,"140.0"
"PER_DEPLOYER",,21.481796281999998,,,11,11,"100.0"
"PER_DEPLOYER",,21.481634198000002,,,7,4,"57.1"
"PER_DEPLOYER",,21.479639297,,,15,18,"120.0"
"PER_DEPLOYER",,21.477965991,,,6,6,"100.0"
"PER_DEPLOYER",,21.477788784999998,,,24,25,"104.2"
"PER_DEPLOYER",,21.477730149000006,,,35,50,"142.9"
"PER_DEPLOYER",,21.477526044,,,10,10,"100.0"
"PER_DEPLOYER",,21.476854471000003,,,17,18,"105.9"
"PER_DEPLOYER",,21.474519865,,,6,7,"116.7"
"PER_DEPLOYER",,21.473856959,,,9,9,"100.0"
"PER_DEPLOYER",,21.472408901999998,,,14,19,"135.7"
"PER_DEPLOYER",,21.472327293999996,,,16,21,"131.3"
"PER_DEPLOYER",,21.472073796000004,,,7,7,"100.0"
